,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
2011,2016,ENTERPRISE PRODUCTS OPERATING LLC,30.004722,-94.057583,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,30.012848,-94.046791,0.91,nearest_street,4312,US Hwy 287,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2016,2016,PHILLIPS 66 PIPELINE LLC,33.787393,-102.520163,CRUDE OIL,1.34,0.0,1.34,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,33.786925,-102.521316,0.99,rooftop,3696,W FM 597,,,Levelland,TX,Hockley County,79336,US,Hockley,0.0,1
2019,2016,ENTERPRISE PRODUCTS OPERATING LLC,29.701113,-94.967825,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,8.3,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.701371,-94.96832,1.0,rooftop,1500,Evergreen Rd,,,Baytown,TX,Harris County,77523,US,Harris,8.3,1
2022,2016,CITGO PRODUCTS PIPELINE CO,29.977871,-94.811151,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.37,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.969617,-94.816394,0.92,nearest_street,899,County Rd 450,,,Dayton,TX,Liberty County,77535,US,TIGER/Line® dataset from the US Census Bureau,0.37,1
2026,2016,KINDER MORGAN WINK PIPELINE LLC ,31.8029,-103.81378,CRUDE OIL,0.24,0.0,0.24,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,31.803082,-103.813685,1.0,rooftop,3391,County Rd 441,,,Pecos,TX,Reeves County,79772,US,Reeves,0.0,1
2028,2016,"ONEOK NGL PIPELINE, LLC",29.845934,-94.908022,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.8,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,29.858266,-94.89815,0.9,nearest_street,11330,Fitzgerald Rd,,,Mont Belvieu,TX,Chambers County,77580,US,TIGER/Line® dataset from the US Census Bureau,4.8,1
2029,2016,ENTERPRISE PRODUCTS OPERATING LLC,32.18726,-94.25998,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,32.186989,-94.259675,1.0,rooftop,228,Private Road 7014,,,Carthage,TX,Panola County,75633,US,Panola,0.2,1
2031,2016,SUNOCO PIPELINE L.P.,31.79747,-94.14222,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,31.796516,-94.143292,0.99,rooftop,445,State Highway 87 S,,,Center,TX,Shelby County,75935,US,Statewide Partial,0.24,1
2032,2016,ENTERPRISE PRODUCTS OPERATING LLC,30.013719,-94.053796,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,5.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,30.016426,-94.049162,0.97,nearest_street,,US 69,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,5.2,1
2055,2016,SUNOCO PIPELINE L.P.,32.07073,-96.47442,CRUDE OIL,195.0,0.0,175.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.074877,-96.477333,0.94,nearest_street,1198,S 29th St,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,20.0,1
2057,2016,"ROADRUNNER PIPELINE, L.L.C.",33.40752,-102.44847,CRUDE OIL,34.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,33.407023,-102.448939,1.0,rooftop,3194,W FM 41,,,Levelland,TX,Hockley County,79336,US,Hockley,14.0,1
2059,2016,"JP ENERGY PERMIAN, LLC",30.942414,-101.357894,CRUDE OIL,8.0,0.0,8.0,NO,,NO,,NO,CARBON STEEL,OTHER,,30.942414,-101.357894,0.04,nearest_place,,,,,Ozona,TX,Crockett County,76943,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2061,2016,SUNOCO PIPELINE L.P.,34.32184,-100.24492,CRUDE OIL,20.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.32184,-100.24492,0.08,nearest_place,,,,,Childress,TX,Childress County,79201,US,TIGER/Line® dataset from the US Census Bureau,15.0,1
2062,2016,ENTERPRISE PRODUCTS OPERATING LLC,30.01372,-94.055864,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,30.016426,-94.049162,0.96,nearest_street,,US 69,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.1,1
2065,2016,ENTERPRISE PRODUCTS OPERATING LLC,30.008867,-94.054261,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,30.011364,-94.046277,0.95,nearest_street,,US 69,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2068,2016,"PLAINS PIPELINE, L.P.",31.136868,-102.192539,CRUDE OIL,300.0,0.0,300.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,31.13671,-102.193007,1.0,rooftop,800,County Rd 400,,,Mc Camey,TX,Upton County,79752,US,Upton,0.0,1
2070,2016,SUNOCO PIPELINE L.P.,32.07056,-96.4742,CRUDE OIL,4.0,0.0,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.074877,-96.477333,0.94,nearest_street,1198,S 29th St,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,3.5,1
2078,2016,ENTERPRISE PRODUCTS OPERATING LLC,30.010784,-94.058079,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0.0,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,30.016426,-94.049162,0.93,nearest_street,,US 69,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2083,2016,PHILLIPS 66 PIPELINE LLC,35.719298,-101.353026,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.8,0.0,2.8,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,35.719343,-101.352408,1.0,rooftop,100,Rocky Rd,,,Borger,TX,Hutchinson County,79007,US,Hutchinson,0.0,1
2084,2016,"DELEK LOGISTICS OPERATING, LLC.",30.6337,-94.21708,CRUDE OIL,180.0,0.0,160.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,30.6337,-94.21708,0.11,nearest_place,,,,,Fred,TX,Tyler County,77616,US,TIGER/Line® dataset from the US Census Bureau,20.0,1
2085,2016,ENTERPRISE PRODUCTS OPERATING LLC,30.008867,-94.054261,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,30.011364,-94.046277,0.95,nearest_street,,US 69,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2087,2016,"ONEOK NGL PIPELINE, LLC",32.43201,-100.43991,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.02,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.430807,-100.445938,0.94,nearest_street,943,County Rd 143,,,Sweetwater,TX,Nolan County,79556,US,TIGER/Line® dataset from the US Census Bureau,0.02,1
2088,2016,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,485.0,0.0,484.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
2090,2016,ENTERPRISE PRODUCTS OPERATING LLC,34.217554,-102.031489,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,3.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,34.217419,-102.031864,1.0,rooftop,350,County Rd 70,,,Plainview,TX,Hale County,79072,US,Hale,4.0,1
2102,2016,MARATHON PIPE LINE LLC,29.366003,-94.929943,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.366089,-94.941328,0.92,nearest_street,681,Grant St,,,Texas City,TX,Galveston County,77591,US,TIGER/Line® dataset from the US Census Bureau,0.2,1
2108,2016,"PLAINS PIPELINE, L.P.",32.533257,-100.844335,CRUDE OIL,200.0,0.0,200.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,32.532311,-100.842904,0.99,rooftop,2590,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,Scurry,0.0,1
2112,2016,PHILLIPS 66 PIPELINE LLC,35.849254,-101.441487,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.35,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,35.848907,-101.440958,1.0,rooftop,10711,N Stinnett Hwy,,,Stinnett,TX,Hutchinson County,79083,US,Hutchinson,0.35,1
2113,2016,"PLAINS PIPELINE, L.P.",33.098846,-102.768494,CRUDE OIL,1850.0,0.0,1600.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,33.098846,-102.768494,0.1,nearest_place,,,,,Plains,TX,Yoakum County,79355,US,TIGER/Line® dataset from the US Census Bureau,250.0,1
2114,2016,PHILLIPS 66 PIPELINE LLC,29.991266,-93.987165,CRUDE OIL,0.59,0.0,0.24,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,29.987979,-93.982982,0.94,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.35,1
